Vehicle_ID,Vehicle_Type,Fuel_Type,Registration_Type
KA05-6396-H03794,Bike,Petrol,Private
MH14-9978-N03795,Car,Petrol,Private
KA05-6409-N03796,Car,Electric,Private
TN09-3447-D03797,Car,Diesel,Private
GJ01-7224-A03798,Car,Petrol,Private
GJ01-3286-K03799,Car,Diesel,Private
UP32-3527-P03800,Car,Electric,Private
TN09-2030-M03801,Car,Diesel,Private
DL08-1071-C03802,Bike,Petrol,Private
MH14-7933-R03803,Bike,Petrol,Private
UP32-2013-M03804,Car,Petrol,Private
DL08-6347-K03805,Car,Petrol,Private
KA05-6986-G03806,Auto,Petrol,Commercial
UP32-1891-L03807,Bus,Diesel,Commercial
MH14-9596-N03808,Car,Petrol,Private
GJ01-4519-P03809,Car,Petrol,Commercial
DL08-6280-R03810,Bike,Petrol,Private
MH12-7131-Q03811,Bike,Petrol,Private
UP32-8766-C03812,Car,Diesel,Private
MH14-4041-F03813,Car,Petrol,Private
DL08-4107-E03814,Bike,Petrol,Private
MH20-4446-N03815,Bike,Petrol,Private
MH20-6278-H03816,Truck,Diesel,Commercial
UP32-7161-F03817,Bus,Diesel,Commercial
DL08-3612-H03818,Bike,Petrol,Commercial
MH12-3239-H03819,Bike,Petrol,Private
MH12-2069-P03820,Car,Diesel,Private
KA05-5806-E03821,Auto,Petrol,Commercial
MH14-9606-E03822,Car,CNG,Private
TN09-6260-C03823,Auto,Petrol,Commercial
TN09-3078-N03824,Car,Petrol,Commercial
MH14-4305-H03825,Car,Petrol,Private
KA05-5028-G03826,Bus,Diesel,Commercial
GJ01-3466-E03827,Car,Diesel,Private
MH14-7785-B03828,Car,Electric,Private
UP32-1463-Q03829,Car,Petrol,Private
GJ01-1566-L03830,Car,Diesel,Private
KA05-3216-K03831,Bike,Petrol,Private
KA05-1878-E03832,Bike,Electric,Private
GJ01-8753-M03833,Auto,Diesel,Commercial
GJ01-3256-M03834,Bike,Petrol,Private
MH20-1225-B03835,Taxi,Petrol,Commercial
TN09-7611-J03836,Bike,Electric,Private
UP32-5378-L03837,Car,Diesel,Private
DL08-8936-J03838,Car,CNG,Private
GJ01-1563-L03839,Car,CNG,Private
DL08-3341-P03840,Car,CNG,Private
MH20-4644-J03841,Car,CNG,Private
MH14-2709-L03842,Car,Diesel,Private
KA05-1266-A03843,Car,Diesel,Private
MH20-3252-G03844,Bike,Petrol,Commercial
KA05-9154-K03845,Auto,Petrol,Commercial
MH20-6587-N03846,Truck,Diesel,Commercial
UP32-2052-E03847,Auto,Electric,Commercial
UP32-9615-R03848,Car,Petrol,Private
KA05-2104-N03849,Taxi,Diesel,Commercial
MH14-4275-J03850,Bike,Petrol,Private
KA05-7412-A03851,Car,CNG,Private
UP32-5412-N03852,Bike,Petrol,Private
MH12-8287-E03853,Car,Petrol,Private
MH12-3305-P03854,Car,Petrol,Private
GJ01-6286-M03855,Car,Electric,Private
GJ01-5551-L03856,Auto,Diesel,Commercial
GJ01-6283-L03857,Taxi,CNG,Commercial
UP32-6768-D03858,Bike,Electric,Private
KA05-1093-A03859,Bike,Petrol,Private
GJ01-9699-E03860,Car,Petrol,Private
GJ01-6781-J03861,Car,Petrol,Private
KA05-5260-C03862,Truck,Diesel,Commercial
UP32-5851-A03863,Bike,Petrol,Private
GJ01-9755-P03864,Car,Petrol,Private
UP32-1686-C03865,Bus,Diesel,Commercial
GJ01-4178-B03866,Taxi,CNG,Commercial
KA05-3521-G03867,Car,Diesel,Private
TN09-1794-H03868,Car,Petrol,Private
MH14-4483-J03869,Truck,Diesel,Commercial
GJ01-2084-R03870,Car,Diesel,Commercial
UP32-3210-J03871,Truck,Diesel,Commercial
KA05-2794-G03872,Car,Petrol,Private
KA05-6206-B03873,Bike,Petrol,Private
UP32-5901-A03874,Auto,Diesel,Commercial
DL08-5115-A03875,Bike,Electric,Private
MH12-3299-P03876,Bike,Petrol,Private
MH20-1725-H03877,Car,Electric,Private
MH20-6441-J03878,Bike,Petrol,Commercial
KA05-3516-B03879,Bike,Petrol,Private
UP32-8719-K03880,Bike,Petrol,Private
MH14-6058-C03881,Bike,Petrol,Private
MH20-4300-A03882,Car,Diesel,Private
TN09-9519-N03883,Car,Diesel,Private
GJ01-3607-H03884,Car,Diesel,Private
GJ01-1510-M03885,Taxi,CNG,Commercial
KA05-3715-Q03886,Bike,Petrol,Private
DL08-2616-Q03887,Taxi,Petrol,Commercial
GJ01-3978-G03888,Car,Diesel,Private
TN09-2511-C03889,Auto,Diesel,Commercial
KA05-3403-N03890,Bike,Petrol,Private
GJ01-9990-A03891,Bike,Electric,Commercial
UP32-3366-H03892,Car,Diesel,Private
MH12-3482-F03893,Bike,Petrol,Private
MH12-8019-L03894,Bike,Petrol,Commercial
UP32-1911-J03895,Auto,CNG,Commercial
TN09-5251-C03896,Taxi,Diesel,Commercial
UP32-6143-L03897,Bike,Petrol,Private
MH12-8412-G03898,Taxi,Diesel,Commercial
MH14-6249-R03899,Car,Diesel,Private
GJ01-3746-N03900,Car,CNG,Private
UP32-7734-G03901,Car,Diesel,Commercial
UP32-7530-C03902,Taxi,Petrol,Commercial
MH14-3955-D03903,Bike,Electric,Private
TN09-2445-D03904,Bike,Petrol,Private
GJ01-2610-E03905,Auto,CNG,Commercial
UP32-1115-N03906,Car,Petrol,Private
MH12-2940-B03907,Taxi,Diesel,Commercial
UP32-3404-E03908,Car,Petrol,Private
KA05-9378-P03909,Car,Diesel,Private
MH12-4974-L03910,Bike,Petrol,Private
GJ01-9496-H03911,Bike,Electric,Private
UP32-1217-R03912,Bike,Petrol,Private
DL08-2640-L03913,Auto,Petrol,Commercial
TN09-8208-B03914,Bike,Petrol,Private
DL08-9463-J03915,Bike,Petrol,Private
TN09-9341-G03916,Car,Petrol,Private
UP32-1842-D03917,Car,CNG,Commercial
TN09-1806-G03918,Taxi,Petrol,Commercial
MH14-6313-N03919,Taxi,CNG,Commercial
MH14-1613-Q03920,Auto,CNG,Commercial
UP32-9810-B03921,Bike,Electric,Private
KA05-5374-M03922,Bike,Petrol,Private
UP32-5807-A03923,Bike,Electric,Commercial
GJ01-8000-K03924,Bus,CNG,Commercial
DL08-3207-L03925,Car,Diesel,Private
DL08-2950-M03926,Bike,Petrol,Private
MH20-3413-Q03927,Bike,Petrol,Private
DL08-1618-E03928,Taxi,Diesel,Commercial
TN09-5985-F03929,Car,Electric,Private
MH14-7158-M03930,Car,Petrol,Private
DL08-8091-N03931,Auto,Petrol,Commercial
DL08-5913-K03932,Bike,Petrol,Private
GJ01-3894-D03933,Auto,Petrol,Commercial
TN09-9925-K03934,Bike,Petrol,Commercial
MH14-7958-C03935,Bike,Petrol,Private
MH20-2260-D03936,Taxi,Petrol,Commercial
KA05-2620-H03937,Bike,Petrol,Private
UP32-7334-B03938,Car,CNG,Private
UP32-8368-K03939,Bike,Petrol,Commercial
MH20-9782-N03940,Bike,Petrol,Private
DL08-1469-E03941,Car,Petrol,Commercial
MH12-7299-F03942,Bike,Petrol,Commercial
UP32-8531-D03943,Bike,Petrol,Private
GJ01-2277-A03944,Bike,Petrol,Private
DL08-5552-F03945,Bike,Petrol,Commercial
MH20-3189-H03946,Car,Petrol,Private
DL08-8171-P03947,Car,Diesel,Commercial
MH12-2536-R03948,Bike,Electric,Private
KA05-5523-N03949,Car,Petrol,Private
DL08-5019-M03950,Bike,Petrol,Private
TN09-8115-K03951,Bike,Petrol,Private
MH14-7287-H03952,Bus,Diesel,Commercial
DL08-2089-M03953,Car,CNG,Private
TN09-6832-F03954,Truck,Diesel,Commercial
UP32-7154-J03955,Bike,Petrol,Private
DL08-9971-L03956,Car,Petrol,Private
TN09-2041-G03957,Bus,CNG,Commercial
KA05-5727-J03958,Auto,CNG,Commercial
MH20-3958-H03959,Bike,Petrol,Private
DL08-2083-J03960,Auto,Electric,Commercial
MH14-7124-R03961,Car,Petrol,Private
MH14-2875-J03962,Car,Diesel,Private
UP32-6190-G03963,Bike,Petrol,Commercial
MH12-6279-K03964,Car,Petrol,Private
MH14-9418-G03965,Bike,Petrol,Private
MH12-1979-D03966,Bike,Petrol,Private
MH14-6112-G03967,Taxi,Diesel,Commercial
MH14-5098-H03968,Car,Petrol,Private
MH14-1242-R03969,Car,CNG,Private
MH12-7641-L03970,Bike,Petrol,Private
MH12-7660-A03971,Auto,Petrol,Commercial
DL08-5004-C03972,Bike,Petrol,Private
DL08-1200-N03973,Auto,Petrol,Commercial
MH12-4031-P03974,Car,CNG,Commercial
TN09-1309-L03975,Auto,Electric,Commercial
KA05-2565-D03976,Car,Petrol,Private
UP32-1600-D03977,Bike,Petrol,Private
MH20-1312-D03978,Auto,Electric,Commercial
DL08-4371-E03979,Bike,Petrol,Commercial
MH12-6234-H03980,Car,CNG,Private
MH20-1773-M03981,Car,Petrol,Private
MH12-2237-D03982,Car,CNG,Private
DL08-2655-G03983,Car,Petrol,Private
GJ01-2912-G03984,Car,Petrol,Private
GJ01-5641-L03985,Car,Petrol,Private
KA05-5881-Q03986,Bike,Petrol,Private
GJ01-8035-G03987,Car,Petrol,Private
TN09-5055-P03988,Auto,CNG,Commercial
UP32-4973-J03989,Bike,Petrol,Private
MH20-8731-H03990,Bike,Petrol,Private
MH20-7285-N03991,Car,Petrol,Private
KA05-8994-N03992,Bus,CNG,Commercial
DL08-9370-B03993,Bike,Petrol,Private
KA05-8745-M03994,Car,Petrol,Private
TN09-3609-K03995,Bike,Electric,Private
GJ01-8115-L03996,Taxi,Diesel,Commercial
GJ01-3085-L03997,Car,CNG,Private
GJ01-9091-E03998,Car,Petrol,Private
UP32-7854-G03999,Car,CNG,Private
KA05-4481-K04000,Car,Petrol,Private
DL08-1428-P04001,Auto,CNG,Commercial
MH20-5850-R04002,Bike,Petrol,Private
MH14-7803-D04003,Bike,Petrol,Private
MH14-2663-N04004,Taxi,CNG,Commercial
DL08-8567-C04005,Bike,Petrol,Private
UP32-3143-N04006,Bus,Diesel,Commercial
MH12-2563-J04007,Auto,Diesel,Commercial
UP32-1312-E04008,Bike,Petrol,Private
MH20-3006-K04009,Car,Petrol,Private
UP32-7502-F04010,Auto,Petrol,Commercial
MH20-3694-N04011,Car,CNG,Private
DL08-4133-D04012,Auto,Diesel,Commercial
KA05-1185-G04013,Auto,Petrol,Commercial
MH14-2799-F04014,Bike,Petrol,Private
KA05-8539-C04015,Bike,Petrol,Private
GJ01-4673-G04016,Auto,Petrol,Commercial
MH12-2718-N04017,Bike,Petrol,Private
MH12-2861-N04018,Auto,CNG,Commercial
KA05-1555-C04019,Car,Petrol,Private
DL08-8802-P04020,Taxi,CNG,Commercial
DL08-5483-D04021,Bike,Petrol,Private
KA05-2451-B04022,Bike,Electric,Commercial
DL08-1617-C04023,Bike,Electric,Commercial
GJ01-1170-K04024,Car,Diesel,Private
MH14-1408-B04025,Auto,CNG,Commercial
MH20-1633-E04026,Bike,Petrol,Private
GJ01-2950-N04027,Bike,Electric,Commercial
MH14-1648-H04028,Auto,Petrol,Commercial
DL08-5224-L04029,Car,Petrol,Private
MH12-4432-L04030,Car,Petrol,Private
MH14-8957-D04031,Auto,Petrol,Commercial
MH12-2308-L04032,Bike,Petrol,Private
MH14-9118-D04033,Auto,Petrol,Commercial
MH14-6069-A04034,Car,Electric,Private
MH12-3647-C04035,Bike,Petrol,Private
UP32-5900-L04036,Bus,Diesel,Commercial
MH14-4491-P04037,Bike,Petrol,Private
KA05-8023-G04038,Bike,Petrol,Private
MH14-1614-R04039,Auto,Petrol,Commercial
GJ01-3000-K04040,Taxi,Petrol,Commercial
MH14-6707-K04041,Bike,Electric,Private
TN09-4568-L04042,Car,Petrol,Private
MH20-7365-C04043,Bike,Petrol,Private
MH20-6294-F04044,Bike,Petrol,Private
MH14-1033-E04045,Car,Diesel,Private
MH14-8643-J04046,Auto,Diesel,Commercial
TN09-7978-N04047,Truck,Diesel,Commercial
DL08-1956-A04048,Bike,Petrol,Private
TN09-8089-Q04049,Bike,Petrol,Private
TN09-6964-K04050,Bike,Electric,Commercial
MH14-8465-E04051,Car,Petrol,Private
GJ01-7012-A04052,Bike,Petrol,Commercial
MH12-2359-K04053,Bike,Electric,Private
DL08-1083-N04054,Car,Diesel,Commercial
MH20-5270-B04055,Bike,Petrol,Private
MH14-1084-A04056,Auto,Electric,Commercial
GJ01-7703-B04057,Taxi,Diesel,Commercial
MH14-8960-E04058,Taxi,Diesel,Commercial
GJ01-3760-G04059,Car,Diesel,Private
MH20-3293-H04060,Bike,Petrol,Private
MH20-5651-A04061,Car,Diesel,Private
DL08-6864-K04062,Truck,Diesel,Commercial
MH12-5390-Q04063,Car,Diesel,Private
MH14-2891-H04064,Bike,Petrol,Private
TN09-4182-L04065,Truck,CNG,Commercial
MH20-3698-E04066,Taxi,Electric,Commercial
GJ01-5739-D04067,Car,Diesel,Commercial
UP32-1670-Q04068,Bike,Petrol,Private
MH12-2192-A04069,Taxi,CNG,Commercial
KA05-6397-H04070,Car,Petrol,Private
MH20-9364-D04071,Truck,CNG,Commercial
UP32-7717-Q04072,Car,Petrol,Commercial
MH12-3871-C04073,Car,Diesel,Private
DL08-1369-N04074,Taxi,Petrol,Commercial
MH12-4724-Q04075,Bike,Petrol,Private
MH14-4635-Q04076,Auto,Petrol,Commercial
DL08-7594-A04077,Truck,Diesel,Commercial
TN09-6643-R04078,Car,CNG,Private
MH12-9924-J04079,Car,Petrol,Commercial
GJ01-8043-B04080,Car,Diesel,Private
GJ01-1242-N04081,Car,Petrol,Private
UP32-4941-H04082,Car,Diesel,Private
MH12-2359-N04083,Bike,Petrol,Private
DL08-7852-C04084,Car,Petrol,Commercial
TN09-4603-A04085,Car,Diesel,Private
MH20-7517-K04086,Auto,Petrol,Commercial
UP32-3954-L04087,Bike,Petrol,Private
MH20-4938-E04088,Bike,Electric,Private
MH12-1522-J04089,Car,Petrol,Private
TN09-6603-H04090,Car,Electric,Private
TN09-6166-Q04091,Car,Petrol,Commercial
GJ01-3852-R04092,Taxi,Diesel,Commercial
MH20-5547-F04093,Bike,Petrol,Private
DL08-4631-E04094,Taxi,Diesel,Commercial
KA05-6879-F04095,Car,Electric,Private
MH20-9607-N04096,Car,Petrol,Private
MH20-8128-N04097,Truck,Diesel,Commercial
MH14-8251-F04098,Truck,Diesel,Commercial
MH20-3274-E04099,Car,Petrol,Private
MH20-2953-M04100,Bike,Petrol,Private
GJ01-4439-R04101,Truck,CNG,Commercial
GJ01-4625-E04102,Bus,CNG,Commercial
DL08-2984-H04103,Auto,Diesel,Commercial
KA05-9710-M04104,Bike,Petrol,Private
MH12-2740-H04105,Bike,Petrol,Private
UP32-8982-C04106,Bike,Petrol,Private
MH20-6596-P04107,Bike,Petrol,Private
GJ01-5600-R04108,Bus,Diesel,Commercial
TN09-6064-A04109,Auto,CNG,Commercial
MH20-4717-A04110,Bike,Petrol,Private
DL08-3239-H04111,Auto,Petrol,Commercial
UP32-8626-C04112,Bike,Petrol,Private
KA05-5015-Q04113,Bike,Petrol,Private
TN09-4208-D04114,Bike,Electric,Private
GJ01-7893-P04115,Taxi,Petrol,Commercial
UP32-7849-C04116,Bike,Petrol,Private
MH14-6261-R04117,Car,Diesel,Private
MH12-3553-E04118,Car,Petrol,Private
UP32-1393-N04119,Bike,Petrol,Private
TN09-5031-E04120,Bike,Petrol,Private
TN09-3544-C04121,Car,CNG,Private
KA05-9398-M04122,Bike,Petrol,Commercial
KA05-3494-K04123,Car,Petrol,Private
DL08-8431-L04124,Taxi,CNG,Commercial
MH20-4986-C04125,Car,Petrol,Private
GJ01-7225-G04126,Bike,Petrol,Private
KA05-2692-R04127,Taxi,Diesel,Commercial
UP32-7762-L04128,Car,Diesel,Commercial
DL08-9581-E04129,Bike,Petrol,Private
MH12-7354-M04130,Car,Petrol,Private
GJ01-8292-H04131,Car,CNG,Private
UP32-3999-J04132,Bus,Diesel,Commercial
DL08-9011-M04133,Bike,Petrol,Private
UP32-7729-J04134,Auto,Diesel,Commercial
GJ01-3617-F04135,Bike,Petrol,Private
TN09-2971-A04136,Car,Petrol,Private
GJ01-3123-P04137,Car,Petrol,Private
MH14-3342-B04138,Car,CNG,Private
GJ01-9064-F04139,Auto,Diesel,Commercial
TN09-1356-Q04140,Car,Diesel,Private
KA05-3268-C04141,Auto,Petrol,Commercial
GJ01-7082-A04142,Car,Petrol,Private
UP32-8560-A04143,Car,Petrol,Private
UP32-3243-M04144,Bike,Petrol,Private
MH12-8519-A04145,Auto,Petrol,Commercial
MH20-2533-K04146,Bike,Petrol,Private
MH20-4981-G04147,Taxi,Petrol,Commercial
MH20-1919-J04148,Auto,Petrol,Commercial
GJ01-8999-N04149,Auto,CNG,Commercial
GJ01-4229-P04150,Bike,Petrol,Private
GJ01-4284-A04151,Bus,Diesel,Commercial
MH20-1443-B04152,Taxi,CNG,Commercial
KA05-9247-J04153,Auto,Petrol,Commercial
DL08-4352-G04154,Bus,Diesel,Commercial
GJ01-1375-F04155,Bike,Electric,Private
UP32-2405-G04156,Bike,Petrol,Commercial
KA05-5686-P04157,Bike,Electric,Private
TN09-7869-J04158,Car,Diesel,Private
DL08-3385-J04159,Car,Diesel,Private
DL08-7130-B04160,Car,CNG,Commercial
MH14-2774-L04161,Truck,Diesel,Commercial
TN09-9693-B04162,Car,Diesel,Private
MH12-5683-J04163,Taxi,Diesel,Commercial
MH12-5455-H04164,Car,Petrol,Private
TN09-2242-G04165,Truck,CNG,Commercial
MH14-5496-G04166,Car,Diesel,Private
MH12-4229-B04167,Bike,Petrol,Private
TN09-7249-K04168,Taxi,Petrol,Commercial
UP32-9993-J04169,Bike,Petrol,Commercial
MH20-8579-D04170,Bike,Petrol,Private
DL08-8925-D04171,Auto,Petrol,Commercial
GJ01-7951-P04172,Car,Petrol,Private
GJ01-8185-M04173,Bike,Petrol,Private
DL08-3618-P04174,Car,Petrol,Commercial
MH12-6453-G04175,Auto,Petrol,Commercial
MH14-6697-P04176,Car,Petrol,Private
DL08-6975-H04177,Bike,Electric,Private
MH20-5625-F04178,Bike,Petrol,Private
UP32-6491-B04179,Car,Petrol,Private
GJ01-8008-R04180,Bus,Diesel,Commercial
DL08-1105-E04181,Car,CNG,Private
UP32-3928-R04182,Car,CNG,Private
DL08-5178-L04183,Bike,Petrol,Private
MH12-3696-L04184,Auto,Petrol,Commercial
KA05-7987-D04185,Bike,Electric,Private
DL08-1125-R04186,Bike,Petrol,Private
UP32-4666-F04187,Car,Electric,Private
MH14-2980-K04188,Bike,Petrol,Private
GJ01-4250-A04189,Auto,CNG,Commercial
UP32-2358-E04190,Car,Petrol,Private
KA05-3307-G04191,Auto,Petrol,Commercial
DL08-1849-M04192,Car,CNG,Private
UP32-8694-D04193,Bus,Diesel,Commercial
GJ01-2971-R04194,Bus,Diesel,Commercial
GJ01-6732-N04195,Bike,Petrol,Private
GJ01-9585-H04196,Car,Petrol,Private
TN09-3495-F04197,Car,Electric,Private
GJ01-6972-G04198,Taxi,CNG,Commercial
MH20-3083-C04199,Bike,Petrol,Private
MH12-8514-A04200,Car,Petrol,Private
GJ01-1820-D04201,Auto,Petrol,Commercial
MH14-2353-L04202,Auto,Petrol,Commercial
MH12-2134-N04203,Auto,CNG,Commercial
GJ01-1146-A04204,Truck,Diesel,Commercial
TN09-4423-J04205,Car,CNG,Commercial
DL08-4615-L04206,Bike,Petrol,Private
UP32-2462-F04207,Car,Petrol,Private
MH14-5131-N04208,Bike,Petrol,Commercial
GJ01-7346-K04209,Bike,Petrol,Private
DL08-2501-R04210,Car,Diesel,Private
TN09-3396-E04211,Bike,Petrol,Private
MH20-9160-E04212,Car,Petrol,Private
MH20-1340-N04213,Car,Diesel,Private
GJ01-1286-L04214,Auto,Petrol,Commercial
TN09-5584-G04215,Car,CNG,Private
DL08-1934-G04216,Car,Electric,Private
DL08-7248-G04217,Bike,Petrol,Private
MH12-1858-H04218,Car,Petrol,Private
MH12-6074-B04219,Car,Petrol,Private
TN09-5565-C04220,Taxi,Petrol,Commercial
MH20-1828-H04221,Truck,Diesel,Commercial
DL08-8266-P04222,Car,Petrol,Private
MH20-9745-A04223,Bike,Petrol,Private
MH20-8030-C04224,Car,Petrol,Commercial
KA05-8518-J04225,Auto,CNG,Commercial
TN09-4609-C04226,Bus,CNG,Commercial
MH14-1595-M04227,Truck,Diesel,Commercial
DL08-1137-P04228,Taxi,Diesel,Commercial
UP32-9254-K04229,Car,Electric,Private
MH14-6053-E04230,Bike,Petrol,Private
GJ01-6832-A04231,Bike,Petrol,Private
GJ01-8846-D04232,Bus,Diesel,Commercial
MH20-9696-G04233,Bike,Petrol,Private
TN09-1402-C04234,Bike,Petrol,Private
MH20-8534-N04235,Auto,Petrol,Commercial
GJ01-8082-P04236,Car,Petrol,Private
DL08-8332-N04237,Bike,Petrol,Private
MH20-4068-A04238,Bus,Diesel,Commercial
DL08-6209-D04239,Bike,Petrol,Private
UP32-3495-P04240,Bike,Petrol,Private
KA05-1408-G04241,Bike,Electric,Private
MH12-6195-A04242,Auto,Electric,Commercial
KA05-3044-Q04243,Truck,Diesel,Commercial
GJ01-6401-R04244,Taxi,Diesel,Commercial
MH14-3278-M04245,Car,CNG,Private
UP32-2315-D04246,Car,CNG,Private
MH12-6915-B04247,Bike,Petrol,Private
MH20-9566-Q04248,Car,Diesel,Commercial
UP32-1815-H04249,Bike,Petrol,Private
MH12-3023-D04250,Bike,Petrol,Private
MH14-9309-N04251,Bike,Petrol,Private
MH12-7578-M04252,Car,Petrol,Private
DL08-7685-G04253,Car,CNG,Private
MH20-1685-A04254,Car,CNG,Private
MH20-5287-F04255,Car,Electric,Private
KA05-8392-M04256,Bike,Petrol,Commercial
KA05-1407-L04257,Auto,Diesel,Commercial
MH14-5539-K04258,Auto,Petrol,Commercial
TN09-7684-R04259,Auto,Petrol,Commercial
UP32-4412-M04260,Auto,Diesel,Commercial
TN09-4585-J04261,Car,Petrol,Private
GJ01-9994-P04262,Bike,Petrol,Commercial
KA05-9301-G04263,Car,CNG,Private
TN09-9962-P04264,Truck,Diesel,Commercial
UP32-4536-P04265,Truck,CNG,Commercial
TN09-4937-E04266,Bus,Diesel,Commercial
UP32-8745-M04267,Auto,Diesel,Commercial
KA05-4992-F04268,Car,CNG,Private
DL08-5125-K04269,Auto,Petrol,Commercial
GJ01-6524-B04270,Taxi,Petrol,Commercial
KA05-6228-B04271,Auto,Petrol,Commercial
MH20-9716-J04272,Auto,Petrol,Commercial
MH12-1837-Q04273,Car,Petrol,Private
DL08-1748-Q04274,Taxi,Petrol,Commercial
UP32-3324-L04275,Truck,Diesel,Commercial
TN09-1078-H04276,Auto,Diesel,Commercial
GJ01-3256-L04277,Car,Diesel,Private
MH20-1079-K04278,Bike,Electric,Private
MH14-6106-G04279,Car,Petrol,Commercial
UP32-5338-H04280,Car,CNG,Private
TN09-4081-C04281,Bike,Petrol,Private
MH20-4915-M04282,Car,Diesel,Private
GJ01-6864-F04283,Truck,CNG,Commercial
MH20-8112-N04284,Bus,CNG,Commercial
TN09-2818-B04285,Bus,Diesel,Commercial
DL08-6735-M04286,Bike,Petrol,Commercial
GJ01-1671-C04287,Car,Diesel,Private
KA05-6636-M04288,Car,Petrol,Private
MH12-7846-E04289,Auto,Diesel,Commercial
MH14-7811-Q04290,Bike,Petrol,Private
MH20-2423-L04291,Bike,Petrol,Private
MH20-7969-J04292,Bike,Electric,Private
KA05-9613-D04293,Bike,Petrol,Private
MH20-1231-B04294,Bike,Petrol,Private
GJ01-4940-A04295,Bike,Petrol,Private
TN09-2208-P04296,Bike,Petrol,Commercial
MH12-6405-E04297,Car,Electric,Private
GJ01-8220-H04298,Auto,Diesel,Commercial
MH20-4527-J04299,Car,CNG,Private
MH12-6055-M04300,Bike,Electric,Private
MH20-1936-E04301,Car,Petrol,Private
TN09-1756-E04302,Bike,Petrol,Private
DL08-5183-E04303,Car,Diesel,Private
UP32-4027-C04304,Bike,Petrol,Private
KA05-5239-G04305,Bike,Electric,Private
KA05-5075-P04306,Auto,CNG,Commercial
MH14-1624-F04307,Bike,Petrol,Private
MH14-6254-A04308,Bike,Petrol,Private
UP32-3072-N04309,Car,Electric,Commercial
UP32-4500-F04310,Bus,Diesel,Commercial
MH20-2366-B04311,Bus,Diesel,Commercial
MH20-3567-D04312,Bike,Petrol,Private
MH14-6279-Q04313,Bike,Petrol,Private
MH14-1440-M04314,Auto,Petrol,Commercial
UP32-8984-A04315,Bike,Petrol,Private
MH14-7113-G04316,Truck,Diesel,Commercial
MH12-1169-F04317,Car,Petrol,Private
DL08-9099-B04318,Bike,Electric,Private
TN09-1905-F04319,Car,Diesel,Private
GJ01-1773-H04320,Bike,Petrol,Private
DL08-5475-P04321,Car,Diesel,Private
MH14-9789-E04322,Bike,Petrol,Private
MH12-2237-H04323,Bike,Petrol,Private
MH14-1794-L04324,Bike,Petrol,Private
MH14-9937-K04325,Bike,Petrol,Private
MH20-6925-H04326,Car,Petrol,Private
MH14-7336-D04327,Auto,CNG,Commercial
DL08-7804-A04328,Bike,Petrol,Private
MH14-8846-H04329,Auto,CNG,Commercial
UP32-9360-K04330,Bike,Petrol,Private
MH12-1379-M04331,Car,Petrol,Private
MH12-8764-A04332,Auto,Diesel,Commercial
KA05-6983-A04333,Bike,Petrol,Private
TN09-2707-F04334,Bus,Diesel,Commercial
TN09-2325-D04335,Car,CNG,Private
KA05-5979-M04336,Car,Petrol,Private
MH20-7478-M04337,Bike,Petrol,Private
UP32-8008-R04338,Bike,Petrol,Private
MH14-9208-P04339,Auto,CNG,Commercial
DL08-6806-N04340,Bus,Diesel,Commercial
GJ01-8219-H04341,Auto,Electric,Commercial
UP32-4399-Q04342,Bike,Petrol,Private
UP32-5693-B04343,Truck,Diesel,Commercial
KA05-7238-C04344,Car,Petrol,Private
MH20-9097-P04345,Truck,Diesel,Commercial
KA05-2809-C04346,Car,CNG,Private
KA05-3852-D04347,Car,Petrol,Private
GJ01-9714-P04348,Car,Petrol,Commercial
MH12-5100-N04349,Car,Petrol,Private
UP32-1357-G04350,Bike,Petrol,Private
MH12-1463-J04351,Taxi,Diesel,Commercial
DL08-7579-H04352,Bike,Petrol,Private
MH20-3375-D04353,Bike,Petrol,Private
GJ01-6403-H04354,Taxi,Petrol,Commercial
KA05-1817-N04355,Car,CNG,Private
MH14-9900-Q04356,Bike,Petrol,Private
MH14-9496-G04357,Car,Petrol,Private
GJ01-1875-R04358,Bike,Petrol,Private
KA05-8816-K04359,Bike,Petrol,Private
TN09-3641-E04360,Bike,Petrol,Private
GJ01-6500-P04361,Car,Petrol,Private
MH14-1154-P04362,Bike,Petrol,Private
TN09-7658-H04363,Bus,Diesel,Commercial
MH14-3755-Q04364,Bike,Electric,Private
MH20-7789-D04365,Bike,Petrol,Private
UP32-9308-C04366,Bike,Petrol,Private
MH12-7421-F04367,Car,Diesel,Private
MH12-9185-C04368,Car,Petrol,Private
MH20-2882-N04369,Car,Petrol,Commercial
MH14-4966-C04370,Car,Diesel,Commercial
MH12-1743-K04371,Car,Diesel,Private
MH20-6853-K04372,Car,Petrol,Private
TN09-7899-H04373,Bike,Petrol,Commercial
MH14-3509-R04374,Bike,Electric,Commercial
MH20-3383-L04375,Car,CNG,Commercial
KA05-2142-F04376,Car,Petrol,Commercial
KA05-9086-P04377,Car,CNG,Commercial
MH20-4078-N04378,Car,CNG,Private
DL08-5278-M04379,Bike,Petrol,Private
KA05-6215-H04380,Auto,Petrol,Commercial
MH12-4970-A04381,Bike,Electric,Private
TN09-1755-P04382,Bike,Petrol,Private
UP32-3221-J04383,Truck,CNG,Commercial
MH20-2763-Q04384,Car,Diesel,Private
MH14-7857-N04385,Car,Diesel,Private
UP32-4147-P04386,Car,Diesel,Private
UP32-4708-K04387,Car,Electric,Private
MH20-3812-F04388,Car,CNG,Commercial
